Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (1, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Behavior
478.92,74.3,40.560963,-3.516461,671.4,3,5,343.8,4.57,1,-0.01,-0.002,0.018,-0.01,-0.014,0.022,-1.54,-0.027,-1.825,0.364,-0.119,2.983,2,10.79,0.53,1,73.7,100,3,0,1,2,40.560616,-3.5163,1.784,73.7,1
479.9,75.6,40.561146,-3.516528,670.7,3,5,344.9,3.164,1,0.025,-0.019,0.028,0.015,-0.003,0.015,-1.543,-0.029,-1.821,0.384,-0.074,3.007,2,10.41,0.5,1,74.3,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
480.9,76.8,40.561333,-3.516585,670.3,3,5,346.3,2.461,1,0.006,0.014,0.01,-0.018,0.008,0.011,-1.548,-0.035,-1.821,0.253,-0.197,3.015,2,11.03,0.53,1,75.6,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
481.91,77.9,40.56152,-3.516635,669.6,3,5,348.4,3.516,1,-0.034,0.005,-0.038,-0.017,-0.009,-0.016,-1.545,-0.048,-1.829,-0.01,-0.153,2.961,2,11.37,0.53,1,76.8,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
482.91,78.1,40.561718,-3.516689,669.1,3,5,350.5,4.219,1,0.001,-0.008,0.001,-0.032,0.001,-0.002,-1.547,-0.058,-1.837,-0.091,-0.144,3.039,2,11.83,0.55,1,77.9,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
483.9,77.8,40.561913,-3.516723,667.8,3,5,352.6,4.219,1,-0.026,0.014,-0.047,-0.011,0.014,-0.038,-1.53,-0.053,-1.84,0,-0.026,3.125,1,11.59,0.53,2,78.1,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
484.94,79.6,40.562107,-3.516759,667.6,3,5,352.3,1.758,1,-0.036,-0.043,-0.019,-0.039,-0.018,-0.007,-1.528,-0.043,-1.828,-0.152,0.04,3.176,2,12.2,0.55,1,79.6,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
485.9,76.2,40.562298,-3.516792,667,3,5,355.8,3.516,1,-0.036,-0.03,0.017,-0.029,-0.019,0.019,-1.523,-0.039,-1.817,0.051,-0.026,2.974,2,12.4,0.56,1,79.6,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
486.93,77.7,40.562489,-3.516826,667.2,3,5,354.7,2.461,1,0.021,-0.025,0.005,-0.006,-0.03,0.005,-1.53,-0.032,-1.795,0.212,-0.04,2.983,2,12.15,0.57,1,76.2,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
487.97,78.3,40.562687,-3.51685,666.6,3,5,354,1.758,1,-0.004,0.005,-0.001,-0.02,-0.016,-0.004,-1.533,-0.009,-1.754,0.263,-0.066,2.964,2,11.66,0.54,1,78.3,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
488.91,78.3,40.562881,-3.516876,665.7,3,5,354.7,0.703,1,0.032,0.008,0.005,0.019,0.002,-0.011,-1.524,-0.002,-1.725,0.222,-0.14,2.954,2,11.53,0.53,1,78.3,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
489.9,77.9,40.56308,-3.516898,664.4,3,5,353.3,1.406,1,-0.001,-0.025,-0.035,-0.006,-0.026,-0.009,-1.522,-0.002,-1.697,0.273,-0.099,2.958,2,11.28,0.52,1,78.3,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
490.93,78.3,40.563278,-3.516921,663.3,3,5,355.8,2.461,1,-0.013,0.001,-0.019,-0.017,0.002,-0.017,-1.52,0.012,-1.66,0.253,-0.091,3.02,2,10.63,0.49,1,78.3,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
491.92,77.1,40.563469,-3.516957,662.6,3,5,352.3,3.516,1,-0.031,0.03,0.001,-0.014,0.02,-0.005,-1.509,0.006,-1.631,0.081,-0.085,3.002,2,10.11,0.47,1,77.1,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
492.93,76.5,40.56366,-3.516993,662.4,3,5,351.6,4.219,1,-0.018,0.019,0.034,0.001,-0.01,0.021,-1.508,-0.002,-1.607,0.152,-0.207,3.357,1,10.1,0.47,1,77.1,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
493.91,78.2,40.56385,-3.51703,661.7,3,5,350.2,2.109,1,-0.006,-0.011,0.076,-0.005,-0.013,0.08,-1.567,0.017,-1.572,-0.02,-0.134,2.943,2,-1,-1,1,76.5,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
494.95,82.3,40.564053,-3.517076,661.4,3,5,349.5,2.109,1,-0.006,-0.004,0.089,-0.007,0.024,0.092,-1.617,0.003,-1.549,-0.02,-0.147,2.884,2,-1,-1,1,78.2,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
495.91,89.1,40.564259,-3.517131,661.1,3,5,348,2.109,1,0.003,-0.002,0.014,-0.012,-0.009,0.028,-1.661,0.023,-1.521,-0.091,-0.117,2.841,2,-1,-1,1,82.3,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
496.96,91.2,40.56448,-3.51719,661.1,3,5,347,2.461,1,-0.008,0.006,-0.124,-0.021,0.002,-0.116,-1.623,0.029,-1.495,-0.354,-0.087,3.003,2,-1,-1,0,89.1,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
497.92,91.9,40.564705,-3.517267,660.4,3,5,345.9,2.109,1,-0.047,0.024,-0.027,-0.027,0.022,-0.012,-1.591,0.01,-1.482,-0.404,0.01,2.917,2,-1,-1,0,91.2,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
498.93,95,40.564926,-3.517343,660.2,4,5,344.9,2.109,1,-0.013,-0.006,0.024,-0.015,-0.02,0.057,-1.608,0.026,-1.46,-0.313,0.032,2.782,2,-1,-1,0,91.9,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
499.94,98.6,40.565159,-3.517427,660.5,4,5,343.5,2.461,1,-0.042,-0.034,0.027,-0.06,-0.014,0.03,-1.628,0.029,-1.445,-0.354,0.03,2.819,2,-1,-1,0,95,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
500.91,102.7,40.565403,-3.51753,660.5,4,5,342.8,2.109,1,-0.075,0.027,-0.033,-0.043,0.008,-0.015,-1.634,0.022,-1.439,-0.323,0.073,2.856,2,-1,-1,0,98.6,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
501.91,103.8,40.565647,-3.517637,660.2,4,5,341.4,2.109,1,-0.056,-0.033,-0.104,-0.102,-0.032,-0.121,-1.604,0.041,-1.421,-0.212,0.03,2.989,2,-1,-1,0,102.7,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
502.91,102.6,40.565899,-3.517737,659.6,4,5,340,2.812,1,-0.025,-0.015,-0.038,-0.007,-0.008,-0.046,-1.53,0.035,-1.413,-0.131,-0.005,3.052,2,-1,-1,0,103.8,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
503.91,99.6,40.566128,-3.517856,658.6,3,5,338.2,3.164,1,-0.039,-0.012,-0.053,-0.101,-0.01,-0.089,-1.508,0.049,-1.397,-0.101,-0.002,3.172,2,-1,-1,0,102.6,100,3,0,1,2,40.560963,-3.516461,2.126,76.8,1
504.92,99.6,40.566128,-3.517856,658.6,3,5,338.2,3.164,1,0.049,0.056,-0.073,0.025,0.064,-0.097,-1.439,0.048,-1.394,-0.081,0.03,3.101,2,-1,-1,0,99.6,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
505.91,87.5,40.566555,-3.518105,656.4,3,5,336.1,2.109,1,-0.018,0.026,0,-0.03,0.01,-0.041,-1.373,0.024,-1.396,-0.101,-0.01,3.164,2,-1,-1,0,94.9,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
506.93,82,40.56675,-3.518216,655.4,3,5,335.4,1.406,1,-0.07,0.014,0.08,-0.035,0.039,0.102,-1.412,0.028,-1.402,0.051,0.013,3.028,2,21.9,0.9,1,87.5,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
507.95,81.7,40.56694,-3.518331,654.5,3,5,334,2.109,1,-0.006,0.019,0.077,-0.011,0.007,0.096,-1.498,0.055,-1.385,0.212,-0.01,2.896,2,19.54,0.86,1,82,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
508.91,82,40.567123,-3.518446,654.6,3,5,332.2,3.164,1,0.039,0.029,0.003,-0.004,0.015,-0.005,-1.524,0.05,-1.371,0.141,-0.065,2.94,2,16.6,0.73,1,81.7,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
509.92,80.5,40.567303,-3.518566,654.4,3,5,331.5,2.461,1,-0.009,0.031,-0.01,-0.019,0.033,-0.007,-1.52,0.022,-1.374,0,-0.04,2.974,2,14.98,0.66,1,82,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
510.95,78.6,40.567471,-3.518689,654.3,3,5,330.8,1.406,1,-0.027,0.013,-0.017,-0.02,0.013,-0.016,-1.526,0.017,-1.378,-0.061,-0.079,2.928,2,12.7,0.57,1,80.5,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
511.92,76.2,40.567642,-3.518816,654.3,3,5,330.8,0.703,1,0.008,0.014,-0.009,-0.024,0.01,-0.024,-1.529,0.018,-1.381,-0.091,-0.02,2.948,2,10.64,0.49,1,78.6,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
512.9,75.2,40.567806,-3.518945,655.3,3,5,328.7,2.109,1,0.02,-0.012,0.013,0.012,-0.004,0.004,-1.531,0.004,-1.382,-0.03,-0.021,2.861,2,19.76,0.93,1,76.2,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
513.92,74.5,40.567963,-3.519074,654.8,3,5,328,2.812,1,-0.029,-0.015,0.005,-0.022,-0.01,-0.003,-1.536,0.017,-1.38,-0.051,0.067,2.775,2,23.15,1.11,1,75.2,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
514.91,73.5,40.568111,-3.519206,655,3,5,327,2.812,1,0.019,0.02,0.04,0.003,0.003,0.024,-1.53,0.023,-1.377,-0.131,0.137,2.769,2,47.52,2.3,1,74.5,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
515.9,72.9,40.56826,-3.519342,654.9,3,5,325.9,2.109,1,-0.089,0.017,0.022,-0.049,0.021,0.02,-1.54,0.011,-1.382,-0.101,0.112,2.804,2,16.4,0.8,1,73.5,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
516.95,72.1,40.568409,-3.519475,655.3,3,5,324.8,2.109,1,-0.035,0.007,0.004,-0.038,0.004,-0.009,-1.553,0.017,-1.38,-0.071,0.086,2.847,2,16.25,0.81,1,72.1,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
517.91,72.1,40.568554,-3.519609,655.4,3,5,324.1,1.758,1,-0.005,0.007,0.009,0.002,0.006,0.004,-1.577,0.009,-1.379,-0.081,0.125,2.8,2,16.17,0.81,1,72.1,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
518.92,72.5,40.568707,-3.519751,655.6,3,5,323.4,1.406,1,-0.046,0.015,0.015,-0.02,-0.01,0.007,-1.572,0.005,-1.381,0.02,0.08,2.789,2,16.4,0.82,1,72.1,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
519.91,72.3,40.568851,-3.519901,656.4,3,5,322,2.109,1,-0.002,-0.007,-0.01,-0.009,-0.012,-0.001,-1.568,0.008,-1.374,0.061,0.088,2.759,2,16.61,0.82,1,72.5,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
520.9,71.8,40.568993,-3.520049,656.6,3,5,321,2.461,1,-0.045,0.019,-0.051,-0.007,0.004,-0.022,-1.558,0,-1.371,-0.162,-0.056,2.387,2,-1,-1,1,72.3,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
521.92,70,40.56913,-3.520196,657,3,5,319.9,2.109,1,-0.023,0.006,0.036,-0.023,0.007,0.04,-1.558,0.005,-1.368,0.081,0.051,2.548,2,17.87,0.9,1,71.8,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
522.9,70.7,40.569267,-3.520347,657.7,3,5,318.9,2.109,1,-0.009,0.006,-0.007,-0.017,0.011,0.003,-1.586,-0.002,-1.368,-0.303,0.115,2.745,2,12.67,0.65,1,70,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
523.95,71.1,40.569401,-3.520498,657.9,3,5,318.9,1.055,1,-0.027,-0.001,0.003,-0.019,0.01,-0.014,-1.57,-0.009,-1.376,-0.313,0.068,2.77,2,15.17,0.77,1,70.7,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
524.9,70.4,40.569538,-3.520649,658.6,3,5,318.2,0.703,1,-0.047,-0.026,0.01,-0.016,-0.012,0.006,-1.568,-0.024,-1.385,-0.253,0.101,2.717,2,18.06,0.91,1,71.1,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
525.89,71.2,40.569668,-3.520801,658.4,3,5,317.1,1.758,1,-0.007,-0.024,0.042,-0.045,-0.02,0.013,-1.578,0.009,-1.376,-0.263,0.13,2.691,2,19.8,1.01,1,70.4,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
526.96,71.9,40.569798,-3.520962,658.6,3,5,315.7,2.461,1,-0.05,-0.041,0.027,-0.05,-0.021,0.019,-1.575,0.01,-1.37,-0.253,0.102,2.689,2,17.9,0.9,2,71.2,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
527.91,72.6,40.569923,-3.521131,660.1,3,5,314.6,2.461,1,0.075,0.025,0.028,0.033,0.013,0.022,-1.587,0.006,-1.364,-0.424,0.056,2.644,2,18.59,0.93,1,71.9,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
528.9,73,40.570053,-3.5213,660.3,3,5,314.3,1.406,1,-0.016,0.034,-0.007,-0.031,0.02,-0.01,-1.585,-0.003,-1.37,-0.475,0.1,2.709,2,19.98,0.99,1,72.6,100,3,0,1,2,40.56152,-3.516635,46.845,72.6,1
529.9,73.1,40.570183,-3.521474,661,3,5,313.2,1.406,1,0,-0.001,0.003,-0.012,0.001,-0.001,-1.562,0.003,-1.367,-0.404,0.093,2.804,2,19.9,0.98,1,73,90,1,0,2,2,40.570053,-3.521301,0.66,73,1
530.91,73.1,40.570183,-3.521474,661,3,5,313.2,1.406,1,-0.021,0.046,0.007,-0.008,0.043,0.019,-1.546,0.002,-1.368,-0.414,0.162,2.742,2,19.54,0.96,1,73.1,90,1,0,2,2,40.570183,-3.521474,0.683,73.1,1
531.91,72.2,40.570431,-3.521832,662.5,3,5,311.8,1.406,1,0.013,0,0.008,-0.003,0.006,0.01,-1.562,-0.014,-1.379,-0.374,0.192,2.699,2,19.29,0.96,1,72.5,90,1,0,2,2,40.570183,-3.521474,0.853,72.5,1
532.9,72.5,40.570549,-3.522011,663,3,5,310.8,1.055,1,-0.021,-0.001,0.004,0.013,-0.004,0.014,-1.562,0.004,-1.372,-0.242,0.153,2.813,2,18.16,0.91,1,72.2,90,1,0,2,2,40.570431,-3.521832,1.038,72.5,1
533.9,72.9,40.570663,-3.522193,662.5,3,5,308.7,3.164,1,-0.007,-0.021,-0.003,0.011,-0.024,0.014,-1.578,0.015,-1.359,-0.061,0.097,2.709,2,19.16,0.95,1,72.5,90,1,0,2,2,40.570431,-3.521832,1.038,72.5,1
534.9,73,40.570778,-3.522379,662.5,3,5,308,2.812,1,-0.006,0.009,-0.009,0.001,0.009,0.011,-1.561,0.015,-1.351,-0.172,0.057,2.662,2,18.68,0.92,1,72.9,90,1,0,2,2,40.570663,-3.522194,0.983,73,1
535.9,73.9,40.570885,-3.522579,662.3,3,5,306.9,1.758,1,0.013,0.04,0.01,0,0.015,0.024,-1.556,-0.005,-1.354,-0.646,-0.011,2.936,2,-1,-1,0,73,90,1,0,2,2,40.570778,-3.52238,0.916,73,1
536.9,74.7,40.570995,-3.522779,662.4,3,5,306.2,1.758,1,-0.032,0.034,0.01,-0.024,0.019,-0.004,-1.554,-0.011,-1.357,-0.515,0.1,2.844,2,-1,-1,0,73.9,90,1,0,2,2,40.570885,-3.52258,0.959,74.7,1
537.93,73.7,40.57111,-3.522981,663.5,3,5,305.2,1.758,1,-0.006,0.003,0.012,-0.023,-0.003,0.007,-1.543,0.001,-1.357,-0.576,0.079,2.776,2,18.93,0.91,1,74.7,90,1,0,2,2,40.570995,-3.52278,0.851,74.7,1
538.9,73.7,40.57122,-3.523174,663.3,3,5,304.5,1.758,1,-0.016,-0.005,0.002,0.001,0.009,0.002,-1.548,-0.013,-1.363,-0.475,0.182,2.785,2,17.25,0.84,1,73.7,90,1,0,2,2,40.570995,-3.52278,0.732,73.7,1
539.91,74.5,40.571323,-3.523376,662.8,3,5,304.1,1.055,1,0.003,-0.006,0.047,-0.018,0.004,0.024,-1.567,-0.003,-1.365,-0.364,0.185,2.786,2,17.4,0.85,1,73.7,90,1,0,2,2,40.57122,-3.523174,0.918,73.7,1
540.9,75.6,40.57143,-3.523585,662,3,5,303,1.406,1,-0.011,-0.005,-0.027,-0.003,-0.008,-0.008,-1.564,0.002,-1.36,-0.343,0.174,2.919,2,17.72,0.86,1,74.5,90,1,0,2,2,40.571323,-3.523376,0.905,74.5,1
541.92,75.5,40.571533,-3.523796,661.4,3,5,301.6,2.461,1,-0.011,-0.008,-0.021,-0.024,0.004,-0.02,-1.556,0.01,-1.354,-0.232,0.225,3.023,2,17.05,0.81,1,75.6,90,1,0,2,2,40.57143,-3.523585,0.99,75.5,1
542.9,75.3,40.571629,-3.524001,661.3,3,5,300.6,2.461,1,-0.021,-0.015,0.002,-0.03,0.012,0.009,-1.552,0.026,-1.344,-0.475,0.108,2.596,2,16.87,0.8,1,75.5,90,1,0,2,2,40.571533,-3.523797,0.759,75.5,1
543.91,75.6,40.571712,-3.524207,660.7,3,5,299.2,2.461,1,0.035,-0.01,0.017,0.02,-0.007,0.011,-1.566,0.017,-1.335,-0.414,0.191,2.808,2,16.06,0.77,1,75.3,90,1,0,2,2,40.571629,-3.524001,0.486,75.3,1
544.95,76,40.571804,-3.524416,660.6,3,5,297.8,2.812,1,-0.015,0.016,-0.019,0.001,0.023,-0.016,-1.567,-0.002,-1.338,-0.495,0.22,2.91,2,16.15,0.77,1,75.6,90,1,0,2,2,40.571712,-3.524207,1.361,76,1
545.9,77.2,40.571892,-3.524639,659.6,3,5,297.8,1.406,1,0.021,0.007,0.007,0.011,0.011,-0.003,-1.565,-0.01,-1.35,-0.576,0.201,2.95,2,15.91,0.75,1,76,90,1,0,2,2,40.571712,-3.524207,1.361,76,1
546.9,77.9,40.571999,-3.524867,659.2,3,5,297.1,0.703,1,-0.021,-0.006,-0.032,0,-0.014,-0.023,-1.559,0.002,-1.35,-0.455,0.212,2.898,2,16.74,0.78,1,77.2,90,1,0,2,2,40.571892,-3.52464,0.896,77.2,1
547.9,78.4,40.572086,-3.525102,658.8,3,5,295.3,2.461,1,-0.003,-0.006,0.012,-0.022,-0.008,-0.007,-1.562,0.019,-1.338,-0.424,0.217,2.913,2,16.86,0.78,1,77.9,90,1,0,2,2,40.571892,-3.52464,0.896,77.2,1
548.97,78.3,40.572166,-3.525337,658.2,3,5,294.3,2.812,1,-0.027,-0.001,-0.039,-0.026,0.004,-0.041,-1.538,0.015,-1.336,-0.545,0.248,2.953,2,17.21,0.79,1,78.4,90,1,0,2,2,40.571999,-3.524867,3.372,77.9,1
549.9,77.9,40.572243,-3.52558,657.8,3,5,293.6,1.758,1,-0.036,0,-0.042,-0.027,0.007,-0.045,-1.519,0.002,-1.345,-0.626,0.215,2.974,2,16.32,0.75,1,78.3,90,1,0,2,2,40.571999,-3.524867,3.372,77.9,1
550.89,77.2,40.572311,-3.525804,657,3,5,293.9,0.352,1,-0.032,0.006,-0.003,-0.02,0.004,-0.017,-1.517,0.006,-1.351,-0.606,0.194,2.973,2,16.61,0.77,1,77.9,90,1,0,2,2,40.571999,-3.524867,3.372,77.9,1
551.91,77,40.572392,-3.52604,656.5,3,5,292.5,1.406,1,-0.011,0.03,0.013,-0.006,0.01,0.015,-1.535,0.008,-1.352,-0.535,0.227,2.841,2,15.18,0.71,1,77.2,90,1,0,2,2,40.572311,-3.525804,1.2,77,1
552.91,77.1,40.57246,-3.526274,656.1,3,5,292.1,1.758,1,-0.025,-0.006,0,-0.035,0.01,0.002,-1.54,0,-1.365,-0.455,0.247,2.815,2,15.2,0.71,1,77,90,1,0,2,2,40.57246,-3.526274,0.672,77.1,1
553.91,77.6,40.572517,-3.526513,655.8,3,5,291.4,1.055,1,0.05,-0.002,-0.001,0.014,-0.007,-0.008,-1.545,0.004,-1.369,-0.394,0.238,2.845,2,14.88,0.69,1,77.1,90,1,0,2,2,40.57246,-3.526274,0.672,77.1,1
554.94,77.4,40.572586,-3.526747,655.6,3,5,291.1,1.055,1,0.015,0.003,0.013,-0.018,0.001,0.004,-1.541,0.014,-1.373,-0.404,0.216,2.816,2,15.4,0.71,1,77.6,90,1,0,2,2,40.572517,-3.526514,0.745,77.6,1
555.91,77.4,40.572647,-3.526985,655.4,3,5,290.4,1.055,1,-0.002,0.011,-0.013,0.006,0.011,0.001,-1.532,0.004,-1.389,-0.475,0.221,2.775,2,15.21,0.71,1,77.4,90,1,0,2,2,40.572586,-3.526747,1.299,77.4,1
556.9,76.8,40.572716,-3.527231,655.1,3,5,290.4,0.703,1,0.021,0.01,0.006,0.001,0.014,0.006,-1.534,-0.005,-1.405,-0.556,0.161,2.853,2,17.36,0.81,1,77.4,90,1,0,2,2,40.572586,-3.526747,1.299,77.4,1
557.91,77.7,40.572784,-3.52746,655.2,3,5,291.1,0.703,1,-0.028,0.013,0.029,-0.033,0.008,0.001,-1.527,-0.006,-1.423,-0.556,0.231,2.745,2,16.83,0.79,1,76.8,90,1,0,2,2,40.572716,-3.527231,1.141,77.7,1
558.92,77.8,40.572857,-3.527704,654.3,3,5,291.4,1.055,1,-0.041,-0.019,0.036,-0.026,-0.012,0.022,-1.519,-0.019,-1.445,-0.485,0.171,2.843,2,18.04,0.84,1,77.7,90,1,0,2,2,40.572716,-3.527231,1.141,77.7,1
559.91,78.2,40.572933,-3.527953,654.2,3,5,291.8,0.703,1,0.011,-0.007,0.03,0.007,0.008,0.038,-1.536,-0.016,-1.458,-0.404,0.163,2.895,2,19.97,0.92,1,77.8,90,1,0,2,2,40.572857,-3.527704,1.267,78.2,1
560.9,78.8,40.573002,-3.528191,653.7,3,5,291.8,0.352,1,-0.028,-0.013,0.01,-0.02,-0.006,0,-1.532,-0.002,-1.467,-0.354,0.22,2.819,2,17.56,0.81,1,78.2,90,1,0,2,2,40.572857,-3.527704,1.267,78.2,1
561.98,78.7,40.573074,-3.528429,653.3,3,5,292.1,0.352,1,0.01,0.075,-0.009,0.012,0.04,0.003,-1.522,-0.006,-1.479,-0.434,0.197,2.833,2,17.37,0.79,1,78.7,90,1,0,2,2,40.573002,-3.528191,1.047,78.7,1
562.91,78.7,40.573147,-3.528667,652.4,3,5,292.9,1.055,1,0.021,0.031,0.026,0.02,0.035,0.002,-1.516,-0.022,-1.505,-0.303,0.201,2.86,2,17.71,0.81,1,78.7,90,1,0,2,2,40.573002,-3.528191,1.047,78.7,1
563.96,78.3,40.573231,-3.528903,651.1,3,5,293.9,1.758,1,-0.002,-0.021,0.028,0.006,-0.018,0.028,-1.534,-0.005,-1.519,-0.253,0.2,2.849,2,18.96,0.87,1,78.3,90,1,0,2,2,40.573147,-3.528667,1.576,78.3,1
564.91,78.5,40.573307,-3.529139,650.7,3,5,293.9,1.055,1,-0.018,0.005,-0.005,-0.019,-0.006,0,-1.553,0.002,-1.524,-0.182,0.113,2.878,1,18.82,0.86,1,78.3,90,1,0,2,2,40.573147,-3.528667,1.576,78.3,1
565.91,80.3,40.573395,-3.529376,650,3,5,294.6,0.703,1,-0.027,0.018,0.016,-0.015,0.024,0.002,-1.553,-0.007,-1.535,-0.242,0.077,2.767,2,17.79,0.82,1,78.5,90,1,0,2,2,40.573307,-3.529139,1.832,80.3,1
566.92,80.7,40.573486,-3.529605,650,3,5,295.3,1.406,1,-0.022,0.02,-0.011,-0.006,0.004,-0.005,-1.557,-0.021,-1.551,-0.343,0.073,2.802,2,17.03,0.76,1,80.3,90,1,0,2,2,40.573307,-3.529139,1.832,80.3,1
567.94,80.9,40.573574,-3.529844,649.5,3,5,296,1.406,1,-0.052,-0.035,-0.037,-0.009,-0.02,-0.03,-1.537,-0.029,-1.568,-0.162,0.04,2.854,2,17.59,0.78,1,80.7,90,1,0,2,2,40.573486,-3.529606,1.055,80.9,1
568.92,80.5,40.573669,-3.53008,648.8,3,5,297.1,1.758,1,-0.003,-0.013,0.004,-0.028,-0.031,0.003,-1.524,-0.01,-1.573,-0.061,-0.031,2.949,2,18.8,0.84,1,80.9,90,1,0,2,2,40.573486,-3.529606,1.055,80.9,1
569.92,80.5,40.573761,-3.530313,648.5,3,5,296.7,0.703,1,0.041,-0.029,0.019,0.01,-0.018,0.018,-1.528,0.012,-1.564,-0.182,-0.01,2.816,1,18.33,0.82,1,80.5,90,1,0,2,2,40.573669,-3.53008,1.62,80.5,1
570.95,82.1,40.573849,-3.530547,647.9,3,5,297.4,0.703,1,-0.022,0.057,-0.001,-0.026,0.052,-0.004,-1.537,-0.012,-1.575,-0.545,0.008,2.857,2,17.92,0.8,1,80.5,90,1,0,2,2,40.573669,-3.53008,1.62,80.5,1
571.89,81.4,40.573948,-3.530777,647.4,3,5,298.8,2.109,1,-0.021,0.018,-0.002,-0.014,0.013,0.005,-1.541,-0.028,-1.594,-0.586,0.076,2.798,2,16.16,0.71,1,82.1,90,1,0,2,2,40.573761,-3.530313,0.56,82.1,1
572.95,82,40.574051,-3.531017,647.4,3,5,299.9,2.461,1,-0.017,-0.011,-0.005,-0.005,-0.033,-0.002,-1.545,-0.024,-1.601,-0.394,0.039,2.904,2,16.08,0.71,1,81.4,90,1,0,2,2,40.573948,-3.530777,1.14,82,1
573.92,81.8,40.574154,-3.531249,647.1,3,5,300.2,1.406,1,-0.068,-0.003,-0.015,-0.039,-0.005,-0.025,-1.537,-0.021,-1.596,-0.434,0.043,2.805,2,17,0.75,1,82,90,1,0,2,2,40.573948,-3.530777,1.14,82,1
574.89,81.4,40.574253,-3.531476,646.3,3,5,300.6,0.703,1,0.007,-0.063,0.005,0.015,-0.054,-0.002,-1.531,-0.028,-1.6,-0.465,0.152,2.819,2,16.41,0.72,1,81.8,90,1,0,2,2,40.574154,-3.531249,2.7,80.4,1
